"Player","Pos","Year","Week","Team","Opponent Abbrev","Date","Game ID","H/A","OT","Team Score","Opponent Score","Spread","Over/Under","Implied Points","Actual Margin","Indoor/Outdoor","Surface","Weather","Temperature","Wind","Pass Att","Pass Cmp","Pass Yds","Pass TD","Pass Int","Pass Lng","Pass Rate","Pass Sk","Pass Sk Yds","Rush Att","Rush Yds","Rush TD","Rush Lng","Rec Tgt","Rec Rec","Rec Yds","Rec TD","Rec Lng","Fmb","FL","2PT","Kick Ret","Kick Yds","Kick TD","Kick Lng","Kick YPR","Punt Ret","Punt Yds","Punt TD","Punt Lng","Punt YPR","Short L Tgt","Short L Ctch","Short L Yds","Short L TD","Short M Tgt","Short M Ctch","Short M Yds","Short M TD","Short R Tgt","Short R Ctch","Short R Yds","Short R TD","Deep L Tgt","Deep L Ctch","Deep L Yds","Deep L TD","Deep M Tgt","Deep M Ctch","Deep M Yds","Deep M TD","Deep R Tgt","Deep R Ctch","Deep R Yds","Deep R TD","No Dir Tgt","No Dir Ctch","No Dir Yds","No Dir TD","Off Num","Off Pct","Def Num","Def Pct","ST Num","ST Pct","DKP","DKSalary","FDP","FDSalary","DK_Total_FP","FD_Total_FP","YH_Total_FP","Sk","Int","Int TD","FF","FR","Fum TD","QBHits","TFL","Oppt Int TD","Oppt Fum TD","Oppt Punt TD","Oppt Kick TD","FGM","FGA","FG 0-19","FG 20-29","FG 30-39","FG 40-49","FG 50+","XPM","XPA","Pnt","Yds","Y/P"
"Brandon Zylstra","WR",2018,16,"MIN","DET",2018-12-23,"201812230det","A","",27,9,-6.5,42.5,24.5,-18,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"10%",0,"0%",14,"48%",0,3000,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ameer Abdullah","RB",2018,16,"MIN","DET",2018-12-23,"201812230det","A","",27,9,-6.5,42.5,24.5,-18,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52,0,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0%",0,"0%",15,"52%",0,3000,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matthew Stafford","QB",2018,16,"DET","MIN",2018-12-23,"201812230det","H","",9,27,6.5,42.5,18,18,"dome","fieldturf ","indoors",NA,NA,32,18,116,0,0,21,64.1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,"80%",0,"0%",0,"0%",4.64,4900,4.64,6600,4.64,4.64,4.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matt Cassel","QB",2018,16,"DET","MIN",2018-12-23,"201812230det","H","",9,27,6.5,42.5,18,18,"dome","fieldturf ","indoors",NA,NA,11,5,45,0,0,11,57,1,13,1,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"20%",0,"0%",0,"0%",3.2,4000,3.2,6000,3.2,3.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zach Zenner","RB",2018,16,"DET","MIN",2018-12-23,"201812230det","H","",9,27,6.5,42.5,18,18,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,8,45,0,29,3,2,22,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"36%",0,"0%",19,"66%",8.7,3600,7.7,5500,8.7,7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LeGarrette Blount","RB",2018,16,"DET","MIN",2018-12-23,"201812230det","H","",9,27,6.5,42.5,18,18,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,11,29,0,10,4,2,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"29%",0,"0%",0,"0%",4.4,3400,3.4,5300,4.4,3.4,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kenny Golladay","WR",2018,16,"DET","MIN",2018-12-23,"201812230det","H","",9,27,6.5,42.5,18,18,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,58,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,27,0,1,1,21,0,5,2,10,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,58,"77%",1,"2%",0,"0%",11.8,6000,8.8,7100,11.8,8.8,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJ Jones","WR",2018,16,"DET","MIN",2018-12-23,"201812230det","H","",9,27,6.5,42.5,18,18,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,42,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,2,16,0,3,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,"69%",0,"0%",0,"0%",10.2,NA,7.2,4900,10.2,7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Levine Toilolo","TE",2018,16,"DET","MIN",2018-12-23,"201812230det","H","",9,27,6.5,42.5,18,18,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,"61%",0,"0%",7,"24%",2.6,2500,2.1,4000,2.6,2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andy Jones","WR",2018,16,"DET","MIN",2018-12-23,"201812230det","H","",9,27,6.5,42.5,18,18,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62,"83%",0,"0%",14,"48%",2.2,3000,1.7,4500,2.2,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brandon Powell","WR",2018,16,"DET","MIN",2018-12-23,"201812230det","H","",9,27,6.5,42.5,18,18,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"20%",0,"0%",11,"38%",1.9,3000,1.4,4500,1.9,1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jerome Cunningham","TE",2018,16,"DET","MIN",2018-12-23,"201812230det","H","",9,27,6.5,42.5,18,18,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"27%",0,"0%",3,"10%",NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Theo Riddick","RB",2018,16,"DET","MIN",2018-12-23,"201812230det","H","",9,27,6.5,42.5,18,18,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,3,-2,0,2,5,4,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,2,1,7,0,2,2,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"44%",0,"0%",0,"0%",4.5,4100,2.5,5500,4.5,2.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jameis Winston","QB",2018,16,"TAM","DAL",2018-12-23,"201812230dal","A","",20,27,7.5,48,20.25,7,"retractable roof (closed)","matrixturf","indoors",NA,NA,48,34,336,1,0,38,97.2,3,16,4,14,0,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,"100%",0,"0%",0,"0%",19.84,5500,14.84,7000,19.84,14.84,14.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peyton Barber","RB",2018,16,"TAM","DAL",2018-12-23,"201812230dal","A","",20,27,7.5,48,20.25,7,"retractable roof (closed)","matrixturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,17,43,0,8,3,3,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,"59%",0,"0%",0,"0%",8.6,3600,7.1,5600,8.6,7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DeSean Jackson","WR",2018,16,"TAM","DAL",2018-12-23,"201812230dal","A","",20,27,7.5,48,20.25,7,"retractable roof (closed)","matrixturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,1,4,0,4,4,1,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,24,0,2,0,0,0,0,0,0,0,29,"36%",0,"0%",0,"0%",3.8,4700,3.3,5500,3.8,3.3,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jacquizz Rodgers","RB",2018,16,"TAM","DAL",2018-12-23,"201812230dal","A","",20,27,7.5,48,20.25,7,"retractable roof (closed)","matrixturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,2,2,1,2,7,7,55,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,3,3,27,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,"40%",0,"0%",2,"7%",18.7,3300,15.2,4500,18.7,15.2,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mike Evans","WR",2018,16,"TAM","DAL",2018-12-23,"201812230dal","A","",20,27,7.5,48,20.25,7,"retractable roof (closed)","matrixturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,90,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,17,0,2,1,17,0,2,2,18,1,2,1,38,0,0,0,0,0,2,0,0,0,0,0,0,0,66,"82%",0,"0%",0,"0%",21,6800,18,7200,21,18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adam Humphries","WR",2018,16,"TAM","DAL",2018-12-23,"201812230dal","A","",20,27,7.5,48,20.25,7,"retractable roof (closed)","matrixturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,79,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,46,0,6,4,22,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"79%",0,"0%",4,"15%",17.9,4700,12.9,5800,17.9,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chris Godwin","WR",2018,16,"TAM","DAL",2018-12-23,"201812230dal","A","",20,27,7.5,48,20.25,7,"retractable roof (closed)","matrixturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,39,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,29,0,1,1,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,"76%",0,"0%",0,"0%",6.9,4300,5.4,5200,6.9,5.4,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jesus Wilson","WR",2018,16,"TAM","DAL",2018-12-23,"201812230dal","A","",20,27,7.5,48,20.25,7,"retractable roof (closed)","matrixturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,28,0,25,0,0,0,2,69,0,38,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,1,1,25,0,0,0,0,0,0,0,0,0,13,"16%",0,"0%",13,"48%",NA,NA,NA,NA,4.8,3.8,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cameron Brate","TE",2018,16,"TAM","DAL",2018-12-23,"201812230dal","A","",20,27,7.5,48,20.25,7,"retractable roof (closed)","matrixturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,"71%",0,"0%",5,"19%",2.8,3900,1.8,5200,2.8,1.8,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dak Prescott","QB",2018,16,"DAL","TAM",2018-12-23,"201812230dal","H","",27,20,-7.5,48,27.75,-7,"retractable roof (closed)","matrixturf","indoors",NA,NA,25,20,161,1,0,31,106.8,1,9,4,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,"100%",0,"0%",0,"0%",16.64,5700,16.64,7300,16.64,16.64,16.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ezekiel Elliott","RB",2018,16,"DAL","TAM",2018-12-23,"201812230dal","H","",27,20,-7.5,48,27.75,-7,"retractable roof (closed)","matrixturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,18,85,0,17,6,5,24,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-2,0,1,1,8,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,"94%",0,"0%",1,"4%",15.9,9000,13.4,8800,15.9,13.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Michael Gallup","WR",2018,16,"DAL","TAM",2018-12-23,"201812230dal","H","",27,20,-7.5,48,27.75,-7,"retractable roof (closed)","matrixturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,53,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,1,1,1,31,0,1,1,18,0,0,0,0,0,0,0,0,0,41,"79%",0,"0%",0,"0%",14.3,3500,12.8,5000,14.3,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cole Beasley","WR",2018,16,"DAL","TAM",2018-12-23,"201812230dal","H","",27,20,-7.5,48,27.75,-7,"retractable roof (closed)","matrixturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,50,0,13,0,0,0,0,0,0,0,0,1,13,0,13,13,2,2,21,0,2,2,25,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"67%",0,"0%",3,"11%",10,3600,7.5,4900,10,7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amari Cooper","WR",2018,16,"DAL","TAM",2018-12-23,"201812230dal","H","",27,20,-7.5,48,27.75,-7,"retractable roof (closed)","matrixturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,19,0,2,1,-7,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,"85%",0,"0%",1,"4%",6,7500,4,7000,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blake Jarwin","TE",2018,16,"DAL","TAM",2018-12-23,"201812230dal","H","",27,20,-7.5,48,27.75,-7,"retractable roof (closed)","matrixturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"52%",0,"0%",9,"33%",2.8,3000,1.8,4700,2.8,1.8,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Noah Brown","WR",2018,16,"DAL","TAM",2018-12-23,"201812230dal","H","",27,20,-7.5,48,27.75,-7,"retractable roof (closed)","matrixturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"21%",0,"0%",17,"63%",1.6,3000,1.1,4500,1.6,1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rod Smith","RB",2018,16,"DAL","TAM",2018-12-23,"201812230dal","H","",27,20,-7.5,48,27.75,-7,"retractable roof (closed)","matrixturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,2,-7,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"6%",0,"0%",17,"63%",-0.7,4000,-0.7,4500,-0.7,-0.7,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Darius Jackson","RB",2018,16,"DAL","TAM",2018-12-23,"201812230dal","H","",27,20,-7.5,48,27.75,-7,"retractable roof (closed)","matrixturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0%",0,"0%",4,"15%",NA,NA,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eli Manning","QB",2018,16,"NYG","IND",2018-12-23,"201812230clt","A","",27,28,10,48.5,19.25,1,"retractable roof (closed)","fieldturf ","indoors",NA,NA,33,25,309,1,1,55,101.7,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,"100%",0,"0%",0,"0%",24.36,4800,21.36,6400,23.36,20.36,21.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saquon Barkley","RB",2018,16,"NYG","IND",2018-12-23,"201812230clt","A","",27,28,10,48.5,19.25,1,"retractable roof (closed)","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,21,43,1,6,7,5,34,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,25,0,1,1,3,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,"88%",0,"0%",0,"0%",18.7,7900,16.2,9000,18.7,16.2,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evan Engram","TE",2018,16,"NYG","IND",2018-12-23,"201812230clt","A","",27,28,10,48.5,19.25,1,"retractable roof (closed)","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,2,26,0,14,6,6,87,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,35,0,0,0,0,0,3,3,20,0,0,0,0,0,1,1,32,0,0,0,0,0,0,0,0,0,42,"66%",0,"0%",2,"7%",17.3,4600,14.3,5700,17.3,14.3,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wayne Gallman","RB",2018,16,"NYG","IND",2018-12-23,"201812230clt","A","",27,28,10,48.5,19.25,1,"retractable roof (closed)","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,2,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"12%",0,"0%",4,"15%",1.2,3500,1.2,4600,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Corey Coleman","WR",2018,16,"NYG","IND",2018-12-23,"201812230clt","A","",27,28,10,48.5,19.25,1,"retractable roof (closed)","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,1,5,0,5,1,0,0,0,0,0,0,0,1,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,"23%",0,"0%",5,"19%",0.5,3000,0.5,5000,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bennie Fowler","WR",2018,16,"NYG","IND",2018-12-23,"201812230clt","A","",27,28,10,48.5,19.25,1,"retractable roof (closed)","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,"83%",0,"0%",12,"44%",3.6,3000,3.1,4600,3.6,3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhett Ellison","TE",2018,16,"NYG","IND",2018-12-23,"201812230clt","A","",27,28,10,48.5,19.25,1,"retractable roof (closed)","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,18,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"38%",0,"0%",5,"19%",3.8,2500,2.8,4300,3.8,2.8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scott Simonson","TE",2018,16,"NYG","IND",2018-12-23,"201812230clt","A","",27,28,10,48.5,19.25,1,"retractable roof (closed)","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,2,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"36%",0,"0%",18,"67%",10.6,2500,9.1,4100,10.6,9.1,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cody Latimer","WR",2018,16,"NYG","IND",2018-12-23,"201812230clt","A","",27,28,10,48.5,19.25,1,"retractable roof (closed)","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"31%",0,"0%",4,"15%",2,3000,1.5,4500,2,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elijhaa Penny","RB",2018,16,"NYG","IND",2018-12-23,"201812230clt","A","",27,28,10,48.5,19.25,1,"retractable roof (closed)","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"27%",0,"0%",13,"48%",1.5,3000,1,4500,1.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
