"Player","Pos","Year","Week","Team","Opponent Abbrev","Date","Game ID","H/A","OT","Team Score","Opponent Score","Spread","Over/Under","Implied Points","Actual Margin","Indoor/Outdoor","Surface","Weather","Temperature","Wind","Pass Att","Pass Cmp","Pass Yds","Pass TD","Pass Int","Pass Lng","Pass Rate","Pass Sk","Pass Sk Yds","Rush Att","Rush Yds","Rush TD","Rush Lng","Rec Tgt","Rec Rec","Rec Yds","Rec TD","Rec Lng","Fmb","FL","2PT","Kick Ret","Kick Yds","Kick TD","Kick Lng","Kick YPR","Punt Ret","Punt Yds","Punt TD","Punt Lng","Punt YPR","Short L Tgt","Short L Ctch","Short L Yds","Short L TD","Short M Tgt","Short M Ctch","Short M Yds","Short M TD","Short R Tgt","Short R Ctch","Short R Yds","Short R TD","Deep L Tgt","Deep L Ctch","Deep L Yds","Deep L TD","Deep M Tgt","Deep M Ctch","Deep M Yds","Deep M TD","Deep R Tgt","Deep R Ctch","Deep R Yds","Deep R TD","No Dir Tgt","No Dir Ctch","No Dir Yds","No Dir TD","Off Num","Off Pct","Def Num","Def Pct","ST Num","ST Pct","DKP","DKSalary","FDP","FDSalary","DK_Total_FP","FD_Total_FP","YH_Total_FP","Sk","Int","Int TD","FF","FR","Fum TD","QBHits","TFL","Oppt Int TD","Oppt Fum TD","Oppt Punt TD","Oppt Kick TD","FGM","FGA","FG 0-19","FG 20-29","FG 30-39","FG 40-49","FG 50+","XPM","XPA","Pnt","Yds","Y/P"
"Leonard Fournette","RB",2017,1,"JAX","HOU",2017-09-10,"201709100htx","A","",29,7,5.5,38,16.25,-22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,26,100,1,17,3,3,24,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,18,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,"61%",0,"0%",0,"0%",24.4,5700,19.9,7100,24.4,19.9,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chris Ivory","RB",2017,1,"JAX","HOU",2017-09-10,"201709100htx","A","",29,7,5.5,38,16.25,-22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,9,42,0,17,2,1,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"39%",0,"0%",0,"0%",6.3,3600,5.8,4900,6.3,5.8,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen Hurns","WR",2017,1,"JAX","HOU",2017-09-10,"201709100htx","A","",29,7,5.5,38,16.25,-22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,42,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22,0,1,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,51,"80%",0,"0%",0,"0%",7.2,3500,5.7,5200,7.2,5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"James O'Shaughnessy","TE",2017,1,"JAX","HOU",2017-09-10,"201709100htx","A","",29,7,5.5,38,16.25,-22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2%",0,"0%",10,"38%",2.8,2500,2.3,4500,2.8,2.3,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen Robinson","WR",2017,1,"JAX","HOU",2017-09-10,"201709100htx","A","",29,7,5.5,38,16.25,-22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"5%",0,"0%",0,"0%",2.7,5200,2.2,6700,2.7,2.2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrelious Benn","WR",2017,1,"JAX","HOU",2017-09-10,"201709100htx","A","",29,7,5.5,38,16.25,-22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"11%",0,"0%",17,"65%",2.2,3000,1.7,4500,2.2,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tommy Bohanon","FB",2017,1,"JAX","HOU",2017-09-10,"201709100htx","A","",29,7,5.5,38,16.25,-22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"41%",0,"0%",17,"65%",7.1,3000,6.6,4500,7.1,6.6,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marqise Lee","WR",2017,1,"JAX","HOU",2017-09-10,"201709100htx","A","",29,7,5.5,38,16.25,-22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,7,7,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,"83%",0,"0%",7,"27%",0,3800,0,5700,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keelan Cole","WR",2017,1,"JAX","HOU",2017-09-10,"201709100htx","A","",29,7,5.5,38,16.25,-22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"30%",0,"0%",11,"42%",0,3000,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marcedes Lewis","TE",2017,1,"JAX","HOU",2017-09-10,"201709100htx","A","",29,7,5.5,38,16.25,-22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,"100%",0,"0%",7,"27%",0,2500,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deshaun Watson","QB",2017,1,"HOU","JAX",2017-09-10,"201709100htx","H","",7,29,-5.5,38,21.75,22,"retractable roof (open)","astroturf","indoors",NA,NA,23,12,102,1,1,26,60.4,4,21,2,16,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,"61%",0,"0%",0,"0%",7.68,4800,6.68,6500,6.68,5.68,6.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tom Savage","QB",2017,1,"HOU","JAX",2017-09-10,"201709100htx","H","",7,29,-5.5,38,21.75,22,"retractable roof (open)","astroturf","indoors",NA,NA,13,7,62,0,0,15,66.8,6,33,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,"39%",0,"0%",0,"0%",0.48,4800,-1.52,6500,0.48,-1.52,-1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lamar Miller","RB",2017,1,"HOU","JAX",2017-09-10,"201709100htx","H","",7,29,-5.5,38,21.75,22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,17,65,0,8,2,2,31,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,"81%",0,"0%",0,"0%",11.6,5100,10.6,7300,11.6,10.6,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tyler Ervin","RB",2017,1,"HOU","JAX",2017-09-10,"201709100htx","H","",7,29,-5.5,38,21.75,22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,3,8,0,6,5,4,18,0,6,0,0,0,1,24,0,24,24,1,21,0,21,21,4,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,"63%",0,"0%",11,"42%",6.6,3000,4.6,4500,6.6,4.6,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D'Onta Foreman","RB",2017,1,"HOU","JAX",2017-09-10,"201709100htx","H","",7,29,-5.5,38,21.75,22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"3%",0,"0%",1,"4%",0.4,4100,0.4,5000,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DeAndre Hopkins","WR",2017,1,"HOU","JAX",2017-09-10,"201709100htx","H","",7,29,-5.5,38,21.75,22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,55,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,28,0,1,1,4,1,5,3,23,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,79,"100%",0,"0%",0,"0%",18.5,5900,15,7100,18.5,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJ Fiedorowicz","TE",2017,1,"HOU","JAX",2017-09-10,"201709100htx","H","",7,29,-5.5,38,21.75,22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,46,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,30,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"30%",0,"0%",0,"0%",8.6,3100,6.6,5200,8.6,6.6,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephen Anderson","TE",2017,1,"HOU","JAX",2017-09-10,"201709100htx","H","",7,29,-5.5,38,21.75,22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,"72%",0,"0%",11,"42%",3.4,2500,2.4,4500,3.4,2.4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Braxton Miller","WR",2017,1,"HOU","JAX",2017-09-10,"201709100htx","H","",7,29,-5.5,38,21.75,22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63,"80%",0,"0%",0,"0%",0,3900,0,4900,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ryan Griffin","TE",2017,1,"HOU","JAX",2017-09-10,"201709100htx","H","",7,29,-5.5,38,21.75,22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"13%",0,"0%",0,"0%",0,2700,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bruce Ellington","WR",2017,1,"HOU","JAX",2017-09-10,"201709100htx","H","",7,29,-5.5,38,21.75,22,"retractable roof (open)","astroturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,"57%",0,"0%",0,"0%",0,3000,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carson Palmer","QB",2017,1,"ARI","DET",2017-09-10,"201709100det","A","",23,35,-2.5,48.5,25.5,12,"dome","fieldturf ","indoors",NA,NA,48,27,268,1,3,33,53.1,1,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,"100%",0,"0%",0,"0%",11.96,6000,11.96,7300,8.92,8.92,11.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"David Johnson","RB",2017,1,"ARI","DET",2017-09-10,"201709100det","A","",23,35,-2.5,48.5,25.5,12,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,11,23,0,6,9,6,67,0,24,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,16,0,2,2,22,0,4,2,5,0,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,46,"61%",0,"0%",0,"0%",14.1,9400,10.1,9400,14,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"John Brown","WR",2017,1,"ARI","DET",2017-09-10,"201709100det","A","",23,35,-2.5,48.5,25.5,12,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,1,10,0,10,9,4,32,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,32,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,63,"84%",0,"0%",0,"0%",8.2,4800,6.2,5700,8.2,6.2,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kerwynn Williams","RB",2017,1,"ARI","DET",2017-09-10,"201709100det","A","",23,35,-2.5,48.5,25.5,12,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,5,10,1,4,1,1,2,0,2,0,0,0,2,46,0,23,23,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"12%",0,"0%",10,"33%",8.2,3800,7.7,4500,8.2,7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Larry Fitzgerald","WR",2017,1,"ARI","DET",2017-09-10,"201709100det","A","",23,35,-2.5,48.5,25.5,12,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,74,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,0,5,3,58,0,1,1,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,74,"99%",0,"0%",0,"0%",13.4,5900,10.4,6400,13.4,10.4,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JJ Nelson","WR",2017,1,"ARI","DET",2017-09-10,"201709100det","A","",23,35,-2.5,48.5,25.5,12,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,43,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,34,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"40%",0,"0%",4,"13%",15.3,3700,12.8,5200,15.3,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andre Ellington","RB",2017,1,"ARI","DET",2017-09-10,"201709100det","A","",23,35,-2.5,48.5,25.5,12,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,35,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,0,1,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"27%",0,"0%",0,"0%",5.5,3400,4.5,4700,5.5,4.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jermaine Gresham","TE",2017,1,"ARI","DET",2017-09-10,"201709100det","A","",23,35,-2.5,48.5,25.5,12,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,19,0,1,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,"73%",0,"0%",0,"0%",4.5,2700,3,4600,4.5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Troy Niklas","TE",2017,1,"ARI","DET",2017-09-10,"201709100det","A","",23,35,-2.5,48.5,25.5,12,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"25%",0,"0%",11,"37%",0,2500,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matthew Stafford","QB",2017,1,"DET","ARI",2017-09-10,"201709100det","H","",35,23,2.5,48.5,23,-12,"dome","fieldturf ","indoors",NA,NA,41,29,292,4,1,45,113.1,1,7,2,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,"100%",0,"0%",0,"0%",28.08,6100,28.08,7600,27.08,27.08,28.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ameer Abdullah","RB",2017,1,"DET","ARI",2017-09-10,"201709100det","H","",35,23,2.5,48.5,23,-12,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,15,30,0,7,4,3,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"49%",0,"0%",0,"0%",7.1,4300,5.6,6100,7.1,5.6,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dwayne Washington","RB",2017,1,"DET","ARI",2017-09-10,"201709100det","H","",35,23,2.5,48.5,23,-12,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,6,22,0,6,0,0,0,0,0,0,0,0,2,31,0,18,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"20%",0,"0%",19,"63%",2.2,3300,2.2,4500,2.2,2.2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Golden Tate","WR",2017,1,"DET","ARI",2017-09-10,"201709100det","H","",35,23,2.5,48.5,23,-12,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,2,7,0,6,12,10,107,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,18,0,5,4,42,0,3,3,29,0,0,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,63,"89%",0,"0%",1,"3%",24.4,6500,16.4,6900,24.4,16.4,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kenny Golladay","WR",2017,1,"DET","ARI",2017-09-10,"201709100det","H","",35,23,2.5,48.5,23,-12,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,69,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,1,1,0,0,0,2,2,14,0,0,0,0,0,1,1,45,1,1,0,0,0,0,0,0,0,44,"62%",0,"0%",1,"3%",22.9,3600,20.9,5100,22.9,20.9,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marvin Jones","WR",2017,1,"DET","ARI",2017-09-10,"201709100det","H","",35,23,2.5,48.5,23,-12,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,37,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31,0,0,0,0,0,68,"96%",0,"0%",0,"0%",11.7,4100,10.7,6100,11.7,10.7,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJ Jones","WR",2017,1,"DET","ARI",2017-09-10,"201709100det","H","",35,23,2.5,48.5,23,-12,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,32,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,1,1,16,0,0,0,0,0,19,"27%",0,"0%",1,"3%",5.2,NA,4.2,4600,5.2,4.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric Ebron","TE",2017,1,"DET","ARI",2017-09-10,"201709100det","H","",35,23,2.5,48.5,23,-12,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,"72%",0,"0%",0,"0%",2.9,3600,1.9,5500,2.9,1.9,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Theo Riddick","RB",2017,1,"DET","ARI",2017-09-10,"201709100det","H","",35,23,2.5,48.5,23,-12,"dome","fieldturf ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,1,-1,0,-1,7,6,27,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,2,2,20,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"31%",0,"0%",0,"0%",14.6,4700,11.6,5900,14.6,11.6,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ben Roethlisberger","QB",2017,1,"PIT","CLE",2017-09-10,"201709100cle","A","",21,18,-10,47,28.5,-3,"outdoors","grass ","63 degrees, wind 11 mph",63,11,36,24,263,2,1,50,95,1,8,3,-8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,"100%",0,"0%",0,"0%",16.72,7300,16.72,8200,15.72,15.72,16.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Le'Veon Bell","RB",2017,1,"PIT","CLE",2017-09-10,"201709100cle","A","",21,18,-10,47,28.5,-3,"outdoors","grass ","63 degrees, wind 11 mph",63,11,0,0,0,0,0,0,0,0,0,10,32,0,15,6,3,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,6,0,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,"72%",0,"0%",1,"4%",7.7,9800,6.2,9300,7.7,6.2,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
